datetime,machineID,comp
1/6/2014 6:00,26,comp2
16/6/2014 6:00,26,comp3
14/10/2014 6:00,26,comp1
28/11/2014 6:00,26,comp4
21/1/2015 6:00,26,comp3
5/2/2015 6:00,26,comp4
7/3/2015 6:00,26,comp2
22/3/2015 6:00,26,comp3
6/4/2015 6:00,26,comp1
6/5/2015 6:00,26,comp2
6/5/2015 6:00,26,comp4
21/5/2015 6:00,26,comp2
5/6/2015 6:00,26,comp2
5/6/2015 6:00,26,comp1
20/6/2015 6:00,26,comp4
20/6/2015 6:00,26,comp3
5/7/2015 6:00,26,comp3
5/7/2015 6:00,26,comp1
20/7/2015 6:00,26,comp4
4/8/2015 6:00,26,comp4
19/8/2015 6:00,26,comp2
19/8/2015 6:00,26,comp4
3/9/2015 6:00,26,comp1
18/9/2015 6:00,26,comp3
3/10/2015 6:00,26,comp3
18/10/2015 6:00,26,comp3
18/10/2015 6:00,26,comp2
2/11/2015 6:00,26,comp1
2/11/2015 6:00,26,comp4
17/11/2015 6:00,26,comp2
17/11/2015 6:00,26,comp4
2/12/2015 6:00,26,comp2
17/12/2015 6:00,26,comp4
1/1/2016 6:00,26,comp1
15/8/2014 6:00,27,comp1
29/9/2014 6:00,27,comp4
29/10/2014 6:00,27,comp3
13/12/2014 6:00,27,comp2
10/1/2015 6:00,27,comp2
10/1/2015 6:00,27,comp3
25/1/2015 6:00,27,comp1
25/1/2015 6:00,27,comp4
9/2/2015 6:00,27,comp3
24/2/2015 6:00,27,comp4
24/2/2015 6:00,27,comp2
11/3/2015 6:00,27,comp2
26/3/2015 6:00,27,comp2
25/4/2015 6:00,27,comp3
25/4/2015 6:00,27,comp4
10/5/2015 6:00,27,comp3
25/5/2015 6:00,27,comp3
9/6/2015 6:00,27,comp2
9/6/2015 6:00,27,comp3
24/6/2015 6:00,27,comp2
24/6/2015 6:00,27,comp4
9/7/2015 6:00,27,comp3
9/7/2015 6:00,27,comp1
8/8/2015 6:00,27,comp1
8/8/2015 6:00,27,comp4
23/8/2015 6:00,27,comp3
7/9/2015 6:00,27,comp1
22/9/2015 6:00,27,comp3
22/9/2015 6:00,27,comp2
7/10/2015 6:00,27,comp2
22/10/2015 6:00,27,comp4
22/10/2015 6:00,27,comp1
6/11/2015 6:00,27,comp1
6/11/2015 6:00,27,comp3
21/11/2015 6:00,27,comp4
6/12/2015 6:00,27,comp3
6/12/2015 6:00,27,comp4
21/12/2015 6:00,27,comp4
16/6/2014 6:00,28,comp1
1/7/2014 6:00,28,comp3
14/9/2014 6:00,28,comp4
29/9/2014 6:00,28,comp2
31/1/2015 6:00,28,comp2
15/2/2015 6:00,28,comp2
2/3/2015 6:00,28,comp4
17/3/2015 6:00,28,comp2
1/4/2015 6:00,28,comp2
16/4/2015 6:00,28,comp3
1/5/2015 6:00,28,comp1
16/5/2015 6:00,28,comp1
16/5/2015 6:00,28,comp3
31/5/2015 6:00,28,comp4
31/5/2015 6:00,28,comp1
15/6/2015 6:00,28,comp2
15/6/2015 6:00,28,comp3
30/6/2015 6:00,28,comp4
15/7/2015 6:00,28,comp4
30/7/2015 6:00,28,comp4
14/8/2015 6:00,28,comp1
14/8/2015 6:00,28,comp3
13/9/2015 6:00,28,comp4
28/9/2015 6:00,28,comp4
13/10/2015 6:00,28,comp1
28/10/2015 6:00,28,comp4
27/11/2015 6:00,28,comp3
27/11/2015 6:00,28,comp4
12/12/2015 6:00,28,comp4
27/12/2015 6:00,28,comp4
27/12/2015 6:00,28,comp1
16/7/2014 6:00,29,comp3
15/8/2014 6:00,29,comp4
29/10/2014 6:00,29,comp1
28/12/2014 6:00,29,comp2
2/1/2015 6:00,29,comp2
17/1/2015 6:00,29,comp3
1/2/2015 6:00,29,comp3
16/2/2015 6:00,29,comp2
3/3/2015 6:00,29,comp1
3/3/2015 6:00,29,comp3
18/3/2015 6:00,29,comp4
2/4/2015 6:00,29,comp4
17/4/2015 6:00,29,comp3
2/5/2015 6:00,29,comp2
1/6/2015 6:00,29,comp2
1/6/2015 6:00,29,comp4
16/6/2015 6:00,29,comp1
1/7/2015 6:00,29,comp1
16/7/2015 6:00,29,comp3
16/7/2015 6:00,29,comp1
31/7/2015 6:00,29,comp3
31/7/2015 6:00,29,comp4
15/8/2015 6:00,29,comp2
30/8/2015 6:00,29,comp2
29/9/2015 6:00,29,comp2
14/10/2015 6:00,29,comp4
14/10/2015 6:00,29,comp3
29/10/2015 6:00,29,comp1
13/11/2015 6:00,29,comp3
28/11/2015 6:00,29,comp3
28/11/2015 6:00,29,comp2
13/12/2015 6:00,29,comp4
13/12/2015 6:00,29,comp2
28/12/2015 6:00,29,comp3
1/7/2014 6:00,30,comp1
1/7/2014 6:00,30,comp4
31/7/2014 6:00,30,comp3
28/11/2014 6:00,30,comp2
9/1/2015 6:00,30,comp4
24/1/2015 6:00,30,comp4
8/2/2015 6:00,30,comp2
8/2/2015 6:00,30,comp4
23/2/2015 6:00,30,comp2
10/3/2015 6:00,30,comp3
25/3/2015 6:00,30,comp4
9/4/2015 6:00,30,comp3
9/4/2015 6:00,30,comp2
24/4/2015 6:00,30,comp4
9/5/2015 6:00,30,comp4
24/5/2015 6:00,30,comp4
24/5/2015 6:00,30,comp3
8/6/2015 6:00,30,comp2
8/6/2015 6:00,30,comp4
23/6/2015 6:00,30,comp2
23/6/2015 6:00,30,comp3
8/7/2015 6:00,30,comp2
7/8/2015 6:00,30,comp4
7/8/2015 6:00,30,comp2
22/8/2015 6:00,30,comp4
6/9/2015 6:00,30,comp4
6/9/2015 6:00,30,comp2
21/9/2015 6:00,30,comp4
6/10/2015 6:00,30,comp4
6/10/2015 6:00,30,comp3
21/10/2015 6:00,30,comp3
5/11/2015 6:00,30,comp1
20/11/2015 6:00,30,comp3
5/12/2015 6:00,30,comp4
5/12/2015 6:00,30,comp2
20/12/2015 6:00,30,comp4
20/12/2015 6:00,30,comp2
16/7/2014 6:00,31,comp1
15/8/2014 6:00,31,comp2
15/8/2014 6:00,31,comp4
29/9/2014 6:00,31,comp3
22/1/2015 6:00,31,comp1
6/2/2015 6:00,31,comp2
21/2/2015 6:00,31,comp4
8/3/2015 6:00,31,comp4
23/3/2015 6:00,31,comp3
7/4/2015 6:00,31,comp4
7/4/2015 6:00,31,comp3
22/4/2015 6:00,31,comp3
7/5/2015 6:00,31,comp4
22/5/2015 6:00,31,comp4
22/5/2015 6:00,31,comp1
6/6/2015 6:00,31,comp4
21/6/2015 6:00,31,comp4
21/6/2015 6:00,31,comp1
6/7/2015 6:00,31,comp1
6/7/2015 6:00,31,comp3
21/7/2015 6:00,31,comp2
5/8/2015 6:00,31,comp1
20/8/2015 6:00,31,comp4
20/8/2015 6:00,31,comp2
4/9/2015 6:00,31,comp3
19/9/2015 6:00,31,comp4
19/10/2015 6:00,31,comp2
3/11/2015 6:00,31,comp4
3/11/2015 6:00,31,comp2
18/11/2015 6:00,31,comp1
18/11/2015 6:00,31,comp3
18/12/2015 6:00,31,comp1
31/7/2014 6:00,32,comp3
14/9/2014 6:00,32,comp1
14/10/2014 6:00,32,comp4
13/12/2014 6:00,32,comp2
10/1/2015 6:00,32,comp1
25/1/2015 6:00,32,comp1
9/2/2015 6:00,32,comp4
24/2/2015 6:00,32,comp4
24/2/2015 6:00,32,comp2
11/3/2015 6:00,32,comp3
11/3/2015 6:00,32,comp1
10/4/2015 6:00,32,comp4
10/4/2015 6:00,32,comp1
25/4/2015 6:00,32,comp1
10/5/2015 6:00,32,comp2
25/5/2015 6:00,32,comp1
9/6/2015 6:00,32,comp3
24/6/2015 6:00,32,comp2
24/6/2015 6:00,32,comp4
9/7/2015 6:00,32,comp3
9/7/2015 6:00,32,comp2
24/7/2015 6:00,32,comp2
8/8/2015 6:00,32,comp1
23/8/2015 6:00,32,comp2
7/9/2015 6:00,32,comp2
7/9/2015 6:00,32,comp3
22/9/2015 6:00,32,comp4
22/9/2015 6:00,32,comp3
7/10/2015 6:00,32,comp4
6/11/2015 6:00,32,comp1
21/11/2015 6:00,32,comp1
6/12/2015 6:00,32,comp3
21/12/2015 6:00,32,comp1
21/12/2015 6:00,32,comp3
30/8/2014 6:00,33,comp2
14/9/2014 6:00,33,comp1
14/10/2014 6:00,33,comp4
28/11/2014 6:00,33,comp3
31/1/2015 6:00,33,comp1
31/1/2015 6:00,33,comp4
15/2/2015 6:00,33,comp3
15/2/2015 6:00,33,comp1
2/3/2015 6:00,33,comp2
17/3/2015 6:00,33,comp2
1/4/2015 6:00,33,comp4
1/4/2015 6:00,33,comp2
16/4/2015 6:00,33,comp3
1/5/2015 6:00,33,comp2
31/5/2015 6:00,33,comp2
15/6/2015 6:00,33,comp4
15/7/2015 6:00,33,comp4
15/7/2015 6:00,33,comp2
30/7/2015 6:00,33,comp1
29/8/2015 6:00,33,comp4
29/8/2015 6:00,33,comp3
13/9/2015 6:00,33,comp3
28/9/2015 6:00,33,comp2
13/10/2015 6:00,33,comp2
12/11/2015 6:00,33,comp2
12/11/2015 6:00,33,comp3
27/11/2015 6:00,33,comp1
27/11/2015 6:00,33,comp2
12/12/2015 6:00,33,comp2
12/12/2015 6:00,33,comp3
27/12/2015 6:00,33,comp2
16/6/2014 6:00,34,comp4
31/7/2014 6:00,34,comp1
14/9/2014 6:00,34,comp2
29/9/2014 6:00,34,comp3
1/1/2015 6:00,34,comp1
1/1/2015 6:00,34,comp2
31/1/2015 6:00,34,comp4
15/2/2015 6:00,34,comp3
2/3/2015 6:00,34,comp3
17/3/2015 6:00,34,comp4
1/4/2015 6:00,34,comp4
16/4/2015 6:00,34,comp1
1/5/2015 6:00,34,comp3
16/5/2015 6:00,34,comp3
16/5/2015 6:00,34,comp4
31/5/2015 6:00,34,comp4
31/5/2015 6:00,34,comp3
15/6/2015 6:00,34,comp4
30/7/2015 6:00,34,comp1
30/7/2015 6:00,34,comp2
14/8/2015 6:00,34,comp3
14/8/2015 6:00,34,comp1
29/8/2015 6:00,34,comp3
29/8/2015 6:00,34,comp4
13/9/2015 6:00,34,comp3
28/9/2015 6:00,34,comp1
28/10/2015 6:00,34,comp2
12/11/2015 6:00,34,comp3
12/11/2015 6:00,34,comp1
27/11/2015 6:00,34,comp4
12/12/2015 6:00,34,comp2
27/12/2015 6:00,34,comp2
16/6/2014 6:00,35,comp4
31/7/2014 6:00,35,comp2
14/10/2014 6:00,35,comp3
13/12/2014 6:00,35,comp1
6/1/2015 6:00,35,comp4
5/2/2015 6:00,35,comp3
20/2/2015 6:00,35,comp1
7/3/2015 6:00,35,comp1
7/3/2015 6:00,35,comp2
22/3/2015 6:00,35,comp4
6/4/2015 6:00,35,comp3
21/4/2015 6:00,35,comp3
6/5/2015 6:00,35,comp3
6/5/2015 6:00,35,comp4
21/5/2015 6:00,35,comp4
21/5/2015 6:00,35,comp1
5/6/2015 6:00,35,comp3
5/6/2015 6:00,35,comp1
20/6/2015 6:00,35,comp4
5/7/2015 6:00,35,comp4
5/7/2015 6:00,35,comp3
20/7/2015 6:00,35,comp4
20/7/2015 6:00,35,comp2
4/8/2015 6:00,35,comp4
4/8/2015 6:00,35,comp1
19/8/2015 6:00,35,comp2
18/9/2015 6:00,35,comp1
18/9/2015 6:00,35,comp4
3/10/2015 6:00,35,comp4
2/11/2015 6:00,35,comp4
17/11/2015 6:00,35,comp4
2/12/2015 6:00,35,comp2
17/12/2015 6:00,35,comp4
17/12/2015 6:00,35,comp2
1/1/2016 6:00,35,comp2
16/7/2014 6:00,36,comp1
16/7/2014 6:00,36,comp4
29/9/2014 6:00,36,comp2
14/10/2014 6:00,36,comp3
22/1/2015 6:00,36,comp4
6/2/2015 6:00,36,comp4
21/2/2015 6:00,36,comp1
21/2/2015 6:00,36,comp3
8/3/2015 6:00,36,comp1
7/4/2015 6:00,36,comp4
7/4/2015 6:00,36,comp1
22/4/2015 6:00,36,comp3
7/5/2015 6:00,36,comp4
7/5/2015 6:00,36,comp3
22/5/2015 6:00,36,comp3
6/6/2015 6:00,36,comp1
6/6/2015 6:00,36,comp4
21/6/2015 6:00,36,comp2
21/6/2015 6:00,36,comp3
6/7/2015 6:00,36,comp3
6/7/2015 6:00,36,comp2
21/7/2015 6:00,36,comp3
5/8/2015 6:00,36,comp3
20/8/2015 6:00,36,comp4
4/9/2015 6:00,36,comp3
4/9/2015 6:00,36,comp2
19/9/2015 6:00,36,comp4
4/10/2015 6:00,36,comp3
4/10/2015 6:00,36,comp4
19/10/2015 6:00,36,comp3
18/11/2015 6:00,36,comp4
18/11/2015 6:00,36,comp2
3/12/2015 6:00,36,comp4
18/12/2015 6:00,36,comp4
1/6/2014 6:00,37,comp2
15/8/2014 6:00,37,comp4
30/8/2014 6:00,37,comp3
29/9/2014 6:00,37,comp1
4/1/2015 6:00,37,comp4
19/1/2015 6:00,37,comp4
19/1/2015 6:00,37,comp2
3/2/2015 6:00,37,comp4
3/2/2015 6:00,37,comp3
18/2/2015 6:00,37,comp1
18/2/2015 6:00,37,comp4
5/3/2015 6:00,37,comp3
5/3/2015 6:00,37,comp4
20/3/2015 6:00,37,comp1
20/3/2015 6:00,37,comp2
4/4/2015 6:00,37,comp2
19/4/2015 6:00,37,comp4
19/4/2015 6:00,37,comp1
19/5/2015 6:00,37,comp3
3/6/2015 6:00,37,comp4
18/6/2015 6:00,37,comp1
3/7/2015 6:00,37,comp3
18/7/2015 6:00,37,comp3
18/7/2015 6:00,37,comp4
2/8/2015 6:00,37,comp3
17/8/2015 6:00,37,comp2
1/9/2015 6:00,37,comp3
16/9/2015 6:00,37,comp3
16/9/2015 6:00,37,comp2
1/10/2015 6:00,37,comp2
1/10/2015 6:00,37,comp4
15/11/2015 6:00,37,comp2
30/11/2015 6:00,37,comp3
15/12/2015 6:00,37,comp4
30/12/2015 6:00,37,comp1
16/7/2014 6:00,38,comp2
14/10/2014 6:00,38,comp1
29/10/2014 6:00,38,comp4
28/11/2014 6:00,38,comp3
17/1/2015 6:00,38,comp4
1/2/2015 6:00,38,comp4
16/2/2015 6:00,38,comp1
16/2/2015 6:00,38,comp4
3/3/2015 6:00,38,comp3
18/3/2015 6:00,38,comp1
2/4/2015 6:00,38,comp2
17/4/2015 6:00,38,comp4
17/4/2015 6:00,38,comp3
2/5/2015 6:00,38,comp3
2/5/2015 6:00,38,comp4
17/5/2015 6:00,38,comp4
17/5/2015 6:00,38,comp3
16/6/2015 6:00,38,comp4
1/7/2015 6:00,38,comp2
16/7/2015 6:00,38,comp3
31/7/2015 6:00,38,comp2
30/8/2015 6:00,38,comp4
14/9/2015 6:00,38,comp3
29/9/2015 6:00,38,comp4
14/10/2015 6:00,38,comp4
14/10/2015 6:00,38,comp3
29/10/2015 6:00,38,comp1
13/12/2015 6:00,38,comp1
13/12/2015 6:00,38,comp4
1/6/2014 6:00,39,comp1
16/6/2014 6:00,39,comp4
29/10/2014 6:00,39,comp3
28/11/2014 6:00,39,comp2
31/1/2015 6:00,39,comp3
31/1/2015 6:00,39,comp4
15/2/2015 6:00,39,comp2
2/3/2015 6:00,39,comp1
17/3/2015 6:00,39,comp4
1/4/2015 6:00,39,comp2
1/4/2015 6:00,39,comp4
16/4/2015 6:00,39,comp4
16/4/2015 6:00,39,comp2
1/5/2015 6:00,39,comp2
16/5/2015 6:00,39,comp1
31/5/2015 6:00,39,comp2
15/6/2015 6:00,39,comp2
30/6/2015 6:00,39,comp2
30/7/2015 6:00,39,comp3
30/7/2015 6:00,39,comp1
14/8/2015 6:00,39,comp3
29/8/2015 6:00,39,comp1
13/9/2015 6:00,39,comp2
13/9/2015 6:00,39,comp4
13/10/2015 6:00,39,comp1
13/10/2015 6:00,39,comp2
12/11/2015 6:00,39,comp3
12/11/2015 6:00,39,comp1
27/11/2015 6:00,39,comp3
27/11/2015 6:00,39,comp2
12/12/2015 6:00,39,comp1
27/12/2015 6:00,39,comp1
27/12/2015 6:00,39,comp2
1/6/2014 6:00,40,comp2
15/8/2014 6:00,40,comp3
14/10/2014 6:00,40,comp1
28/11/2014 6:00,40,comp4
4/1/2015 6:00,40,comp4
4/1/2015 6:00,40,comp3
19/1/2015 6:00,40,comp3
19/1/2015 6:00,40,comp4
3/2/2015 6:00,40,comp2
18/2/2015 6:00,40,comp2
18/2/2015 6:00,40,comp1
5/3/2015 6:00,40,comp2
4/4/2015 6:00,40,comp1
19/4/2015 6:00,40,comp1
4/5/2015 6:00,40,comp4
3/6/2015 6:00,40,comp3
3/6/2015 6:00,40,comp4
18/6/2015 6:00,40,comp2
3/7/2015 6:00,40,comp1
3/7/2015 6:00,40,comp2
18/7/2015 6:00,40,comp2
18/7/2015 6:00,40,comp4
2/8/2015 6:00,40,comp4
17/8/2015 6:00,40,comp4
17/8/2015 6:00,40,comp2
1/9/2015 6:00,40,comp4
16/9/2015 6:00,40,comp4
16/9/2015 6:00,40,comp1
31/10/2015 6:00,40,comp2
15/11/2015 6:00,40,comp2
30/11/2015 6:00,40,comp1
15/12/2015 6:00,40,comp3
30/12/2015 6:00,40,comp4
30/12/2015 6:00,40,comp3
1/6/2014 6:00,41,comp2
31/7/2014 6:00,41,comp4
15/8/2014 6:00,41,comp3
29/9/2014 6:00,41,comp1
17/1/2015 6:00,41,comp2
1/2/2015 6:00,41,comp1
3/3/2015 6:00,41,comp1
18/3/2015 6:00,41,comp4
18/3/2015 6:00,41,comp2
17/4/2015 6:00,41,comp3
2/5/2015 6:00,41,comp1
17/5/2015 6:00,41,comp3
17/5/2015 6:00,41,comp4
1/6/2015 6:00,41,comp3
1/6/2015 6:00,41,comp2
16/6/2015 6:00,41,comp4
16/6/2015 6:00,41,comp3
1/7/2015 6:00,41,comp3
16/7/2015 6:00,41,comp3
31/7/2015 6:00,41,comp4
31/7/2015 6:00,41,comp3
15/8/2015 6:00,41,comp1
30/8/2015 6:00,41,comp3
14/9/2015 6:00,41,comp1
14/9/2015 6:00,41,comp3
29/9/2015 6:00,41,comp3
29/9/2015 6:00,41,comp4
29/10/2015 6:00,41,comp1
29/10/2015 6:00,41,comp4
13/11/2015 6:00,41,comp1
13/11/2015 6:00,41,comp3
28/11/2015 6:00,41,comp4
28/12/2015 6:00,41,comp1
28/12/2015 6:00,41,comp4
1/7/2014 6:00,42,comp3
16/7/2014 6:00,42,comp4
14/9/2014 6:00,42,comp1
29/10/2014 6:00,42,comp2
21/1/2015 6:00,42,comp1
21/1/2015 6:00,42,comp4
5/2/2015 6:00,42,comp2
5/2/2015 6:00,42,comp4
20/2/2015 6:00,42,comp4
7/3/2015 6:00,42,comp4
7/3/2015 6:00,42,comp2
22/3/2015 6:00,42,comp2
6/4/2015 6:00,42,comp2
6/4/2015 6:00,42,comp3
21/4/2015 6:00,42,comp2
21/4/2015 6:00,42,comp3
6/5/2015 6:00,42,comp1
6/5/2015 6:00,42,comp4
21/5/2015 6:00,42,comp4
5/6/2015 6:00,42,comp2
20/6/2015 6:00,42,comp2
20/6/2015 6:00,42,comp3
5/7/2015 6:00,42,comp1
20/7/2015 6:00,42,comp4
4/8/2015 6:00,42,comp4
19/8/2015 6:00,42,comp2
3/9/2015 6:00,42,comp1
3/9/2015 6:00,42,comp2
18/9/2015 6:00,42,comp3
18/9/2015 6:00,42,comp4
3/10/2015 6:00,42,comp4
3/10/2015 6:00,42,comp1
18/10/2015 6:00,42,comp3
2/11/2015 6:00,42,comp1
17/11/2015 6:00,42,comp2
2/12/2015 6:00,42,comp1
17/12/2015 6:00,42,comp3
1/1/2016 6:00,42,comp4
16/6/2014 6:00,43,comp2
16/7/2014 6:00,43,comp1
31/7/2014 6:00,43,comp3
29/10/2014 6:00,43,comp4
21/1/2015 6:00,43,comp2
5/2/2015 6:00,43,comp1
20/2/2015 6:00,43,comp2
20/2/2015 6:00,43,comp4
7/3/2015 6:00,43,comp3
22/3/2015 6:00,43,comp2
22/3/2015 6:00,43,comp4
6/4/2015 6:00,43,comp1
21/4/2015 6:00,43,comp2
21/4/2015 6:00,43,comp4
6/5/2015 6:00,43,comp4
6/5/2015 6:00,43,comp3
21/5/2015 6:00,43,comp4
21/5/2015 6:00,43,comp2
5/6/2015 6:00,43,comp1
5/6/2015 6:00,43,comp2
20/6/2015 6:00,43,comp2
5/7/2015 6:00,43,comp2
20/7/2015 6:00,43,comp1
4/8/2015 6:00,43,comp2
19/8/2015 6:00,43,comp3
18/9/2015 6:00,43,comp2
3/10/2015 6:00,43,comp4
18/10/2015 6:00,43,comp4
2/11/2015 6:00,43,comp1
2/11/2015 6:00,43,comp4
17/11/2015 6:00,43,comp2
2/12/2015 6:00,43,comp1
17/12/2015 6:00,43,comp2
1/1/2016 6:00,43,comp1
16/6/2014 6:00,44,comp3
16/7/2014 6:00,44,comp2
30/8/2014 6:00,44,comp1
13/12/2014 6:00,44,comp4
30/1/2015 6:00,44,comp2
30/1/2015 6:00,44,comp3
14/2/2015 6:00,44,comp3
1/3/2015 6:00,44,comp4
16/3/2015 6:00,44,comp2
31/3/2015 6:00,44,comp1
31/3/2015 6:00,44,comp4
15/4/2015 6:00,44,comp1
30/4/2015 6:00,44,comp1
30/5/2015 6:00,44,comp3
14/6/2015 6:00,44,comp1
29/6/2015 6:00,44,comp2
29/6/2015 6:00,44,comp1
14/7/2015 6:00,44,comp3
29/7/2015 6:00,44,comp2
29/7/2015 6:00,44,comp4
13/8/2015 6:00,44,comp3
28/8/2015 6:00,44,comp1
28/8/2015 6:00,44,comp4
12/9/2015 6:00,44,comp2
12/9/2015 6:00,44,comp1
27/9/2015 6:00,44,comp2
12/10/2015 6:00,44,comp3
27/10/2015 6:00,44,comp2
26/11/2015 6:00,44,comp3
11/12/2015 6:00,44,comp3
11/12/2015 6:00,44,comp2
26/12/2015 6:00,44,comp4
26/12/2015 6:00,44,comp3
30/8/2014 6:00,45,comp2
28/11/2014 6:00,45,comp3
13/12/2014 6:00,45,comp4
28/12/2014 6:00,45,comp1
22/1/2015 6:00,45,comp2
6/2/2015 6:00,45,comp1
21/2/2015 6:00,45,comp2
21/2/2015 6:00,45,comp4
8/3/2015 6:00,45,comp4
8/3/2015 6:00,45,comp2
23/3/2015 6:00,45,comp4
7/4/2015 6:00,45,comp3
22/4/2015 6:00,45,comp1
7/5/2015 6:00,45,comp2
22/5/2015 6:00,45,comp4
6/6/2015 6:00,45,comp4
21/6/2015 6:00,45,comp3
6/7/2015 6:00,45,comp2
21/7/2015 6:00,45,comp3
21/7/2015 6:00,45,comp4
5/8/2015 6:00,45,comp4
20/8/2015 6:00,45,comp3
4/9/2015 6:00,45,comp1
19/9/2015 6:00,45,comp2
19/10/2015 6:00,45,comp4
3/11/2015 6:00,45,comp1
3/11/2015 6:00,45,comp3
18/11/2015 6:00,45,comp1
3/12/2015 6:00,45,comp3
18/12/2015 6:00,45,comp1
18/12/2015 6:00,45,comp3
16/6/2014 6:00,46,comp3
16/6/2014 6:00,46,comp4
29/9/2014 6:00,46,comp2
14/10/2014 6:00,46,comp1
7/2/2015 6:00,46,comp4
7/2/2015 6:00,46,comp1
22/2/2015 6:00,46,comp2
9/3/2015 6:00,46,comp1
24/3/2015 6:00,46,comp4
8/4/2015 6:00,46,comp4
23/4/2015 6:00,46,comp4
8/5/2015 6:00,46,comp1
8/5/2015 6:00,46,comp2
23/5/2015 6:00,46,comp1
23/5/2015 6:00,46,comp2
7/6/2015 6:00,46,comp2
7/6/2015 6:00,46,comp4
22/6/2015 6:00,46,comp3
22/6/2015 6:00,46,comp1
7/7/2015 6:00,46,comp4
7/7/2015 6:00,46,comp2
22/7/2015 6:00,46,comp2
6/8/2015 6:00,46,comp4
21/8/2015 6:00,46,comp4
5/9/2015 6:00,46,comp1
20/9/2015 6:00,46,comp1
5/10/2015 6:00,46,comp4
5/10/2015 6:00,46,comp3
20/10/2015 6:00,46,comp4
20/10/2015 6:00,46,comp1
4/11/2015 6:00,46,comp1
19/11/2015 6:00,46,comp2
19/11/2015 6:00,46,comp4
4/12/2015 6:00,46,comp4
4/12/2015 6:00,46,comp1
19/12/2015 6:00,46,comp1
1/6/2014 6:00,47,comp4
31/7/2014 6:00,47,comp1
29/10/2014 6:00,47,comp3
13/11/2014 6:00,47,comp2
24/1/2015 6:00,47,comp3
8/2/2015 6:00,47,comp4
23/2/2015 6:00,47,comp4
25/3/2015 6:00,47,comp1
9/4/2015 6:00,47,comp2
9/5/2015 6:00,47,comp1
24/5/2015 6:00,47,comp1
8/6/2015 6:00,47,comp4
23/6/2015 6:00,47,comp3
8/7/2015 6:00,47,comp4
8/7/2015 6:00,47,comp2
23/7/2015 6:00,47,comp4
7/8/2015 6:00,47,comp1
22/8/2015 6:00,47,comp4
22/8/2015 6:00,47,comp1
6/9/2015 6:00,47,comp4
21/9/2015 6:00,47,comp3
6/10/2015 6:00,47,comp4
21/10/2015 6:00,47,comp4
21/10/2015 6:00,47,comp2
5/11/2015 6:00,47,comp4
20/11/2015 6:00,47,comp2
20/12/2015 6:00,47,comp2
1/6/2014 6:00,48,comp3
29/10/2014 6:00,48,comp1
13/11/2014 6:00,48,comp2
28/12/2014 6:00,48,comp4
11/1/2015 6:00,48,comp2
26/1/2015 6:00,48,comp2
10/2/2015 6:00,48,comp2
25/2/2015 6:00,48,comp4
12/3/2015 6:00,48,comp1
27/3/2015 6:00,48,comp4
27/3/2015 6:00,48,comp3
11/4/2015 6:00,48,comp3
11/5/2015 6:00,48,comp4
11/5/2015 6:00,48,comp2
26/5/2015 6:00,48,comp4
10/6/2015 6:00,48,comp1
10/7/2015 6:00,48,comp2
25/7/2015 6:00,48,comp1
25/7/2015 6:00,48,comp2
9/8/2015 6:00,48,comp3
24/8/2015 6:00,48,comp4
24/8/2015 6:00,48,comp2
8/9/2015 6:00,48,comp1
8/9/2015 6:00,48,comp2
23/9/2015 6:00,48,comp2
8/10/2015 6:00,48,comp1
8/10/2015 6:00,48,comp4
23/10/2015 6:00,48,comp3
7/11/2015 6:00,48,comp2
7/11/2015 6:00,48,comp1
22/11/2015 6:00,48,comp3
7/12/2015 6:00,48,comp3
22/12/2015 6:00,48,comp2
31/7/2014 6:00,49,comp3
30/8/2014 6:00,49,comp1
29/10/2014 6:00,49,comp4
28/11/2014 6:00,49,comp2
30/1/2015 6:00,49,comp1
14/2/2015 6:00,49,comp1
1/3/2015 6:00,49,comp4
16/3/2015 6:00,49,comp3
31/3/2015 6:00,49,comp1
15/4/2015 6:00,49,comp1
15/4/2015 6:00,49,comp4
30/4/2015 6:00,49,comp4
15/5/2015 6:00,49,comp4
15/5/2015 6:00,49,comp2
30/5/2015 6:00,49,comp1
29/6/2015 6:00,49,comp2
29/6/2015 6:00,49,comp1
14/7/2015 6:00,49,comp4
29/7/2015 6:00,49,comp3
29/7/2015 6:00,49,comp1
12/9/2015 6:00,49,comp2
12/9/2015 6:00,49,comp3
12/10/2015 6:00,49,comp4
11/11/2015 6:00,49,comp3
26/11/2015 6:00,49,comp2
11/12/2015 6:00,49,comp1
26/12/2015 6:00,49,comp4
26/12/2015 6:00,49,comp1
1/7/2014 6:00,50,comp2
30/8/2014 6:00,50,comp3
14/9/2014 6:00,50,comp4
29/10/2014 6:00,50,comp1
30/1/2015 6:00,50,comp1
30/1/2015 6:00,50,comp4
14/2/2015 6:00,50,comp3
1/3/2015 6:00,50,comp4
16/3/2015 6:00,50,comp4
16/3/2015 6:00,50,comp1
31/3/2015 6:00,50,comp4
30/4/2015 6:00,50,comp2
30/4/2015 6:00,50,comp3
15/5/2015 6:00,50,comp4
15/5/2015 6:00,50,comp2
30/5/2015 6:00,50,comp2
30/5/2015 6:00,50,comp4
14/6/2015 6:00,50,comp2
29/6/2015 6:00,50,comp4
14/7/2015 6:00,50,comp3
29/7/2015 6:00,50,comp3
13/8/2015 6:00,50,comp1
28/8/2015 6:00,50,comp1
28/8/2015 6:00,50,comp3
12/9/2015 6:00,50,comp2
